0.0	36889.50082352845	19423.77321556106	10503.314863976439	5946.803044643696	27608.110595110633	18842.936704373868	28520.731015510133	4436.036170474133	21526.261708978018	27473.61790530583	17871.569401899163	7514.248666668338	1691.657687605755	18767.733072086467	17907.248751702267	21575.4853203858	15123.732236764336	22817.67243390027	23455.54927993158	16893.099199144734	9048.457995197821	12356.867620871084	9277.928073229838	4634.990640055708	4740.15195550849	20301.368019305297	9164.498369574205	21036.91992279228	25528.475152025272	20178.023268066503	13132.028214419175	37800.915220300005	7285.413629471441	2410.779156534441	4024.5388634184806	31682.105472485735	22435.393003316163	17872.51719876078	10741.823040287918	5307.66409795661	7231.143522089389	14037.347909386373	5680.384010914111	13846.995388871579	10885.952874100458	2143.377103074206	16490.696332783267	6866.003885495219	31470.4889800147	10236.895121629372	8633.89770331621	7464.73926507546	2813.6191951999926	8207.516630171347	5278.113656132056	32280.104922207443	7205.26153212802	4840.730470758296	12809.645948390427	25183.201967949648	20647.90159283335	30474.015230907706	26939.94586232694	2853.5744307260093	24736.25073854208	14877.602759968588	5359.820872207128	33823.2448174087	31678.84050663752	11482.915807002913	7347.14208970947	9364.81186838835	22162.13562324308	21920.97742698207	33649.99566327813	9649.980674508133	26296.678103778784	28938.347326748764	26416.032031170216	
36889.50082352845	0.0	19299.594226293862	29426.168001252834	36329.70164309983	10335.087454740395	18213.823090746464	9397.202395009554	35615.185243635766	16855.54061949519	9772.439827054983	19709.16333756167	29446.854630692764	37562.94743950309	18207.3991673629	19439.78228571125	16449.60051394404	22332.919903270566	20181.554529240944	13992.481792066383	20104.414987901237	28044.960142224874	24998.25338214446	36757.407953892885	40338.758068619034	37746.48422499128	17248.365468741413	33783.70754999811	21338.905359717864	11975.476436740777	17083.969984530755	24759.040715014908	4517.538498175064	29714.537672575418	34637.46692862862	37252.57609710966	7196.034721492118	14484.699293863414	19753.63638135942	27018.894674481984	32295.65982258253	30506.814643614765	23308.151804658566	31241.55922987316	23095.095546886238	26005.14007838863	36689.004226704914	20434.269986155483	31973.82370551028	9250.479701535758	27879.481071984424	31544.697880166193	30451.141914267697	39094.67835536575	40013.47571063737	34051.34745013567	4613.475248973324	40908.08903075693	39624.24265603779	24274.011404485635	14630.973013558445	16246.759412878087	9501.228932462069	12350.887561550311	34922.33579869604	12253.468893586287	23210.99138090137	34076.104536656225	7845.858792095901	7305.32943952952	27090.116415049117	34890.03928024096	29338.83217153789	14912.345585609535	17086.150180617446	4256.612938088695	27384.797339063574	10775.770917077372	8115.094367171917	12471.779020886726	
19423.77321556106	19299.594226293862	0.0	10328.130826765075	17475.071375722717	13191.316281817246	4137.19868916496	9994.393881025331	19743.504018405034	11392.459288602966	9585.818306222549	2512.9182379297235	12983.459254199226	20550.009266564484	7148.357864530324	8839.333320950122	2895.447220519859	9806.9635807962	5337.257027905616	10172.51186892434	7484.8608992629015	10502.36874595111	7181.655104379816	17524.631352653156	21989.850517911294	21817.316597694356	2819.540404633485	14579.3423395156	4545.0086293207505	11320.065918160955	8637.083506241921	11675.928614389773	21662.890213399685	12271.466997947258	17015.793739750097	18748.3283492858	16571.167642572662	7691.454176447546	9641.989890200333	8697.177485594513	16159.043750892422	14961.22040198799	5663.460009639724	13917.978511648791	8298.032379656817	9729.998396135416	18631.154046842767	5477.034370390609	16832.73516598792	12239.240843376188	13648.492358434114	12546.869039403933	12130.438142382782	22056.300718997125	20946.749632428742	15488.38451807527	14905.224562493633	22047.20438994575	23294.422505473238	9647.693153467613	5774.756010365226	5976.093492584561	16644.681705581523	14343.734947749068	18279.271352753163	7719.08915987006	4548.041789436362	18518.663073816584	19399.415065469788	12865.627912514288	13730.324396099695	15861.735585585666	10587.398026647425	5422.345076475239	2522.3440874644034	15384.486415310126	11578.643989715334	10812.423264294644	11305.660707401703	7287.146627522641	
10503.314863976439	29426.168001252834	10328.130826765075	0.0	7203.123796613557	21808.579210572443	11597.42469289658	20265.034050223243	12639.174147000724	17325.15088009034	19654.208899729896	9769.447518775782	7520.598958809711	12009.685478452822	13107.48561143849	13389.64274364782	13036.052316016401	11757.532881387053	12593.410816463884	17885.666756050625	11745.183959016886	4942.661388665437	5400.843378467348	7388.105631356184	11992.805645123104	14274.380308970307	12186.85692705509	4403.222262824924	10784.972620805951	19687.645524898664	14951.773383775064	11488.52118703649	31337.280355071824	5517.611184625915	8251.17533666776	8725.922250796739	25689.72459063193	15980.75128168657	13834.408986635259	3506.5476542996203	9703.290857813956	9788.22175437933	6693.051741969324	6520.682443839113	9376.515501511274	7230.7675532772955	9094.276624965647	10073.045547587193	11406.074465275491	22507.370162723815	10830.046597613233	2258.4048809471583	3504.59465977814	13316.533212665925	10627.506037898827	5588.6415785127765	24906.325452429886	11740.766947645934	15142.768076660745	9484.177282198676	15947.473707980824	13924.76821561872	25159.750083635718	22078.470482119366	10564.541430447729	17323.316114519042	6247.999198089536	12068.864359607707	28305.869349107812	23191.97515626219	11849.659676742092	5533.950210716346	1653.352157548892	14672.814083217441	12800.255415340038	25644.98189327249	8107.065915671642	19827.64943530385	21323.32350491336	17612.068549414435	
5946.803044643696	36329.70164309983	17475.071375722717	7203.123796613557	0.0	28052.77393331984	18193.368160781607	27319.477050131463	10035.601267052289	22739.944312364045	26590.913811465536	16629.94949338602	9339.250000229898	7608.474161730494	19067.278798589166	18803.277103752655	20093.099234386395	16455.520413760994	19636.88568829341	23955.816795626994	17389.046892067086	8906.890212809209	11435.964477705213	3340.960025130722	5082.24059482418	10682.821237226495	19110.325524993306	3862.9393226714114	17832.069332024785	25912.468792702835	20779.199672004248	15168.886172940973	37933.499222912666	7763.020502946033	5170.20441280742	2181.054915212103	32062.47195915109	22380.641631092592	19024.499828003743	9350.78534656434	9107.246162138308	10501.006190248894	13075.552607380167	7028.311042943446	14480.425420064108	11539.942410549478	3807.999584108448	16241.78832543503	11127.830625208857	29691.53837354652	13045.4154562265	4947.95092518764	6101.414862425145	8295.978692390749	3930.7794285223886	2610.9108785463586	31755.84152939513	4588.23749117705	10603.185584816354	13939.020183812278	23141.950532358664	20380.903099448802	31249.45953001919	27921.612307316183	7928.596150694309	24106.481223696283	13166.0394021227	10437.07555813777	34516.68597472374	30309.480725075966	14343.703169521745	1915.360917150963	6994.277014565052	21437.574531854752	19970.63789362971	32670.926734915567	11205.529289887696	26307.862750190026	28215.964020093747	24760.189019460748	
27608.110595110633	10335.087454740395	13191.316281817246	21808.579210572443	28052.77393331984	0.0	10279.79767817092	7731.4121552730185	25810.083942127174	6589.696478317538	6178.7416751098735	12359.500187586455	20095.772643837663	28067.94070308096	9005.96176164317	9711.804199937065	10537.38674788473	12564.961764453552	16649.937701293642	4159.487020754308	10790.96348342517	19262.27493922642	16681.69426479445	29144.349291415016	31472.12399844437	27901.347060234533	10426.987595071747	26184.534200164795	16968.62725369237	2140.616941488683	7435.89099773144	14855.679782862151	10222.308550045333	20756.823561261986	25513.233624703786	28599.034807002743	4074.8487057601183	5850.409727092514	9845.07929831261	18793.5129645559	22683.901172273767	20805.525222664222	15156.421809670957	22133.37244118131	13836.218109985028	16869.055889036623	27733.754817337307	11841.492628547148	22107.152331640144	11322.137274568124	18000.19639741949	23654.197057118643	21962.490554882475	29568.17239282197	31927.409712400266	25568.62123195711	6431.654425725424	32504.384591170634	29847.198232965555	14798.492031513111	11548.07121325316	7908.322265759978	3459.5665864099187	2544.9126610012686	25375.054319937262	5827.954171475545	15710.198248623657	24236.685473922164	6499.431525807112	9532.444170133727	17083.96603142367	26899.13708717351	21286.392262375914	7769.584539459345	12009.1102689015	9037.889556067254	17958.479191648155	2501.76131861201	5586.6246839513215	9740.845752522175	
18842.936704373868	18213.823090746464	4137.19868916496	11597.42469289658	18193.368160781607	10279.79767817092	0.0	9718.716652769901	18231.681276098323	7326.337584704034	8634.480448793087	2212.9467776335955	11617.545031855978	19684.184348162085	3015.7201520847366	4795.577246055383	3646.7908381842776	6343.11024668624	9340.149909180718	6623.651345521101	3705.4088073414237	9867.180340509503	6791.028589767408	18976.524585556475	22129.398916266888	20375.90282746064	2131.360908733368	15997.052858722996	8682.135693644565	8200.095727989023	4550.778917832033	8598.04190471459	19781.255559564826	11580.952489052266	16524.551452588297	19041.107310625903	14097.479228292104	4429.934168368809	5604.83744636487	8844.589567304945	14697.139342618297	13146.769606433587	5119.115238426978	13162.651393025983	5641.255511527347	8105.250474166422	18502.195725746784	2480.3878577142327	14890.377425274262	13000.470814414486	11161.724649065978	13554.857571444796	12243.183193260553	21224.637835974157	21970.005901346147	15853.939854796043	13610.498473664926	22748.319575872116	22079.932292971294	7043.73903988218	7634.138118084832	2379.222851550737	13694.736624567548	10911.737640129191	17154.722658879866	5961.550185438366	5432.1120334559455	16823.279419709062	16753.625665906875	12909.84127902146	10906.915791777836	16868.17988954695	11248.448065552102	3327.5469933814293	5050.020159584809	14811.908059023026	9756.279245890508	8230.241473807362	10146.998092384	8061.229481457376	
28520.731015510133	9397.202395009554	9994.393881025331	20265.034050223243	27319.477050131463	7731.4121552730185	9718.716652769901	0.0	27901.20003990496	11655.988607845902	1740.9131140429686	10765.648684117008	21334.393323609638	29398.501234405634	10781.081091961809	12523.039325021875	7232.750186736049	15166.483637503188	11026.317928517428	8507.103334113352	12547.634829598754	19490.9870340694	16258.883547823501	27516.84794419153	31596.617266245987	30050.047889525424	8278.50436012071	24564.108486052537	12025.26729126692	7494.679036681975	10434.72992812762	17645.434245246794	12384.87414007684	21238.23408835822	26174.035481426257	28419.709996558224	8889.441888986721	7370.543923437352	13110.141637714232	18159.554525518393	24393.983273550486	22783.8656072452	14551.079052755018	22844.328049428645	15204.948689913164	17821.702622338857	28057.84589761499	12164.13736629303	24462.05886630351	3967.717385629644	20548.506709774985	22443.533642751674	21643.730961279678	30938.52178603741	30891.675091232282	25171.819558806805	5365.529383802138	31907.261166933014	31784.965560878147	16549.538085725086	5368.833936472226	8368.940062922415	10201.330104866156	10172.205041710353	26872.736959055987	4341.189676627518	14157.104940444484	26456.40564472946	11680.726292993175	3204.346821582617	20050.258612736554	25782.21354822109	20340.297650033986	6481.445863092033	7700.929299883669	5390.181863278525	19435.629119904366	5786.3802660838855	2397.4579850448904	3151.172477142548	
4436.036170474133	35615.185243635766	19743.504018405034	12639.174147000724	10035.601267052289	25810.083942127174	18231.681276098323	27901.20003990496	0.0	19386.15141099898	26647.587614711298	17769.21450894139	6766.158262613347	3381.808684242614	17450.9630508516	16198.748259447633	21428.64861850248	13302.134099517121	23905.354576667938	21754.436658646544	15562.193390397813	9402.639136961421	12601.630362651305	13356.272900892534	8843.741655639456	2150.031348960747	20004.646494848395	12626.752903898661	22217.86668911633	23837.08964011681	18553.174821031524	10954.548348031765	36017.80951864592	7768.205998037997	5056.3583620512	8357.172445520277	29831.747928112884	21184.575154663235	15973.244654474387	11597.465177535827	3589.2208974543996	5135.317260537782	14086.063638899475	6278.663042754845	12708.237941565354	10188.755758835581	6419.360899297071	15757.107291982207	3718.9571643510535	31211.316121897507	7811.17723284805	11318.111144374303	9155.143830785517	4379.167556065954	12638.37416964061	8582.999517338354	31066.524651692474	11604.800133007975	4037.671720994739	11411.51112707385	25305.195080853973	19642.94167702984	28372.15749864783	24779.492805629776	2215.9547049552257	23815.607606060243	15380.280287123875	1590.0879458770603	31713.39777123199	31104.755117746256	8816.094087211377	11070.689879547126	11144.927046964804	21420.798732187675	22108.558706251803	32742.178280865497	8475.471737677828	24850.6668899108	27951.331723136667	26203.102470468344	
21526.261708978018	16855.54061949519	11392.459288602966	17325.15088009034	22739.944312364045	6589.696478317538	7326.337584704034	11655.988607845902	19386.15141099898	0.0	9937.904307769595	9458.620680889446	14099.444731974248	21829.690947698648	4540.06948270194	3971.830284907133	9825.86894606158	6432.824253572493	16299.346854204152	3197.419441925306	5580.442176951758	13836.174467508945	11927.658166980087	24327.473360050837	25640.8376844456	21444.02634381208	8793.568710000798	21487.994006667457	15897.684520977662	4934.586846304543	2776.945166512343	8479.51767517805	16679.481889074203	15097.254599775919	19583.57393115273	22976.672352782192	10494.360848990442	4780.760582039727	3729.6895824672233	13948.38847107976	16420.424495996933	14498.63170776364	10765.351051674274	16294.38471704825	8268.28283987542	11216.416506011274	21895.000871108175	7491.732369213185	15668.1382648411	15622.647945239565	11591.638343661261	18824.45089934832	16681.019815853855	23296.461860054857	26669.57967312412	20159.420469987203	12635.12867942893	26997.101680985677	23420.00546592854	8891.153182026303	12854.025191311455	5567.619338196436	8998.561547991461	5424.221009023209	19126.97065817785	7575.487597996986	11951.341621879626	17800.908790667727	12348.78640898445	14454.847216386068	10590.630965683447	21852.54493560547	16438.798869955972	7173.322166097423	11541.399044164016	14928.541373486132	11958.631297811913	6457.671665780046	10452.453462917636	12007.145599944213	
